User,NN
Text,VB
Lang,NNP
CreatedAt,NN
CurrentUserRetweetId,NN
FavoriteCount,NNP
GeoLocation,NNP
Id,NN
InReplyToStatusId,NN
InReplyToUserId,NN
Place,NN
QuotedStatusId,NN
RetweetCount,NNP
Source,NNP
SourceUrl,NNP
SourceValue,NNP
CNN,NNP
GOP,NNP
Sen.,NNP
John,NNP
McCain,NNP
slams,VBZ
Trump,NNP
reports,NNS
's,VBZ
weighing,VBG
firing,NN
top,JJ
US,NNP
military,JJ
commander,NN
Afghanista,NNP
https://t.co/LSnsxx7PSg,en,Thu,NNP
Aug,NNP
CDT,NNP
null,893221224104558592,-1,NN
null,-1,JJ
,13,NN
http://www.socialflow.com,SocialFlow,NN
amy,NN
lane,NN
amazing,JJ
Ava,NNP
Drake,NNP
talks,NNS
romantic,JJ
suspense,NN
https://t.co/dd1LthCrc7,en,Thu,NNP
Aug,NNP
CDT,NNP
null,893220558984273920,-1,NN
null,-1,NNP
,0,NNP
<a href="http://twitter.com" rel="nofollow">,NNP
Twitter,NNP
Web,NN
http://twitter.com,Twitter,NN
Web,NN
Client,NNP
Daenerys,NNP
Targaryen,NNP
RT,NN
@King_Stannis,NN
sister,NN
forces,VBZ
spend,VB
time,NN
new,JJ
boyfriend,NN
@PilouAsbaek,NNP
@nikolajcw,NNP
https://t.co/7oRULUHFZe,en,Thu,NNP
Aug,NNP
CDT,NNP
null,893220012961406976,-1,NN
null,-1,NN
<a href="http://twitter.com/download/android" rel="nofollow">,NNP
Twitter,NNP
Android,NNP
</a>,NNP
http://twitter.com/download/android,Twitter,NNP
Android,NNP
Wall,NNP
Street,NNP
Journal,NNP
WSJ,NNP
@JoannaStern,NN
explains,VBZ
HD,NN
voice,NN
Wi-Fi,NN
calling,NN
more,JJR
series,NN
phone,NN
calls,VBZ
https://t.co/oTcftaeKRr,NN
https://t.co/iDBX2McLtJ,en,Thu,NN
Aug,NN
CDT,NNP
null,893219948755111938,-1,NN
null,-1,NNP
,4,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
Anne,NNP
Rice,NNP
is,VBZ
Trump,NNP
afraid,JJ
say,VB
anything,NN
negative,JJ
Russia,NNP
's,VBZ
deep,JJ
mystery,NN
's,VBZ
hiding,NN
running,VBG
Thu,NNP
Aug,NNP
CDT,NNP
null,893219930853621760,-1,NN
null,-1,NNP
,8,NNP
<a href="http://twitter.com" rel="nofollow">,NNP
Twitter,NNP
Web,NN
http://twitter.com,Twitter,NN
Web,NN
Client,NNP
Mashable,NNP
Leave,VB
watermelons,NNS
https://t.co/6wJOcYz3r8,NNP
https://t.co/O2Y7C3vyT3,en,Thu,NNP
Aug,NNP
CDT,NNP
null,893219458608705537,-1,NN
null,-1,NNP
,13,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
Mashable,NNP
Referee,NNP
trolls,VBZ
kids,NNS
basketball,NN
game,NN
results,NNS
are,VBP
hilarious,JJ
https://t.co/sVpgvMe3Nb,NN
https://t.co/1HxDEivc1U,en,Thu,NN
Aug,NN
CDT,NNP
null,893219457048379394,-1,NN
null,-1,NNP
,1,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
The,NNP
White,NNP
House,NNP
RT,NN
@VP,NN
distant,JJ
threats,NNS
have,VBP
become,VBN
local,JJ
free,JJ
nations,NNS
band,VB
confront,VB
overcome,VB
threats,NNS
Watch,VB
#VPinEurop,NN
Thu,NNP
Aug,NNP
CDT,NNP
null,893218925038772225,-1,NN
null,-1,NNP
,373,NNP
<a href="https://www.whitehouse.gov/" rel="nofollow">,NNP
WH,NNP
Digital,NNP
</a>,NNP
https://www.whitehouse.gov/,WH,NNP
Digital,NNP
Publishers,NNP
Weekly,NNP
Enter,VB
chance,NN
win,VB
copy,NN
celebrity,NN
narrated,VBN
Cosmos,NNP
Carl,NNP
Sagan,NNP
Aug,NN
CDT,NNP
null,893218728787271681,-1,NN
null,-1,JJ
,1,NN
<a href="http://www.hootsuite.com" rel="nofollow">,NN
Hootsuite,NNP
</a>,NNP
http://www.hootsuite.com,Hootsuite,NNP
Wall,NNP
Street,NNP
Journal,NNP
're,VBP
testing,VBG
new,JJ
type,NN
notification,NN
#jobsfriday,NN
coverage,NN
Join,VB
tomorrow,NN
tell,VB
think,VBP
https://t.co/W0D5zPkyWD,en,Thu,NNP
Aug,NNP
CDT,NNP
null,893218704540020736,-1,NN
null,-1,NNP
,7,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
The,NNP
New,NNP
York,NNP
Times,NNP
More,JJR
century,NN
researchers,NNS
are,VBP
trying,VBG
determine,VB
happened,VBD
doomed,JJ
British,JJ
ship,NN
https://t.co/IzppR2HPiJ,en,Thu,NN
Aug,NN
CDT,NNP
null,893218701536899074,-1,NN
null,-1,NNP
,21,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
Anne,NNP
Rice,NNP
RT,NN
@AdviceToWriters,NNS
writer,NN
falls,VBZ
love,NN
idea,NN
gets,VBZ
carried,VBN
away.DORIS,JJ
LESSING,NN
#amwriting,VBG
https://t.c…,en,Thu,NN
Aug,NN
CDT,NNP
null,893218592547721217,-1,NN
null,-1,NN
Web,NN
Client,NN
</a>,NN
http://twitter.com,Twitter,NN
Web,NN
Client,NNP
Anne,NNP
Rice,NNP
Does,NNP
Trump,NNP
have,VBP
sense,NN
instability,NN
confusion,NN
causes,VBZ
impulsive,JJ
scattered,JJ
way,NN
behaving,VBG
https://t.co/as9vg89Nvv,en,Thu,NNP
Aug,NNP
CDT,NNP
null,893218427124436992,-1,NN
null,JJ
,893211088841396224,8,NN
<a href="http://twitter.com" rel="nofollow">,NN
Twitter,NN
Web,NN
http://twitter.com,Twitter,NN
Web,NN
Client,NNP
Mashable,NNP
Internet,NNP
TV,NNP
be,VB
get,VB
lot,NN
cheaper,JJR
scarier,JJR
cable,NN
companies,NNS
https://t.co/CWX7WVp9OO,en,Thu,NN
Aug,NN
CDT,NNP
null,893218182751805441,-1,NN
null,-1,NNP
,13,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
The,NNP
Associated,NNP
Press,NNP
RT,NN
@APWestRegion,NN
Rapid,JJ
resignations,NNS
left,VBD
island,NN
town,NN
police,NN
showing,VBG
struggles,NNS
life,NN
remote,JJ
parts,NNS
Alaska,NNP
https,NNS
Thu,NNP
Aug,NNP
CDT,NNP
null,893218173104918529,-1,NN
null,-1,NNP
,7,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
CNN,NNP
A,NNP
Domino,NNP
employee,NN
walked,VBD
deliver,VB
pizzas,NNS
car,NN
broke,VBD
customer,NN
started,VBD
GoFundMe,NN
page,NN
https://t.co/VqFrGgTt0u,en,Thu,NN
Aug,NN
CDT,NNP
null,893217700104876032,-1,NN
null,-1,NNP
,144,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
Penguin,NNP
Random,NNP
House,NNP
Discover,NNP
17th,JJ
Century,NNP
Precursor,NN
Kindle,NNP
Thu,NNP
Aug,NNP
CDT,NNP
null,893217662452600833,-1,NN
null,-1,JJ
,3,NN
<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">,NN
TweetDeck,NN
</a>,NN
https://about.twitter.com/products/tweetdeck,TweetDeck,NN
Anne,NNP
Rice,NNP
Something,NN
wrong,JJ
Rob,NNP
man,NN
afraid,JJ
's,VBZ
got,VBN
come,VB
clean,JJ
's,VBZ
afraid,JJ
gets,VBZ
darker,JJR
b,NN
https://t.co/nRiNPZubEa,en,Thu,NNP
Aug,NNP
CDT,NNP
null,893217614616420352,-1,NN
null,JJ
,893216078976884736,12,NN
<a href="http://twitter.com" rel="nofollow">,NN
Twitter,NN
Web,NN
http://twitter.com,Twitter,NN
Web,NN
Client,NNP
Wall,NNP
Street,NNP
Journal,NNP
Alphabet,NNP
accuses,VBZ
Anthony,NNP
Levandowski,NNP
launching,VBG
competing,VBG
startups,NNS
Larry,NNP
Page,NNP
enlisted,VBD
side,NN
project,NN
https://t.co/WsqPoixPY4,en,Thu,NN
Aug,NN
CDT,NNP
null,893217180233367552,-1,NN
null,-1,NNP
,21,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
The,NNP
Economist,NNP
swan,NN
rests,VBZ
head,NN
plumage,NN
front,NN
Schoenfeld,NNP
Castle,NNP
Dresden,NNP
Germany,NNP
August,NNP
DPA,NN
https://t.co/7RJ3SQEYLS,en,Thu,NN
Aug,NN
CDT,NNP
null,893216311429529600,-1,NN
null,-1,NN
http://www.socialflow.com,SocialFlow,NN
